Source data;Code parking;Nom parking;Code Abréviation;Type de parc;Code postal;Adresse principale d'accès véhicules;geo;Téléphone;Fax;email;Ville;site web;lien web parking;Nombre de places;Nombre de niveaux;Hauteur maximum;ERP (etablissements recevant du public);Nombre d'ascenseurs;Horaires d'accès au public (pour les usagers non abonnés);Horaires d'accès aux abonnés;Accès motos;Accès vélos;Accessibilité PMR;Liber'T;Carte Total GR;Carte American Express;CB;Réservation de place sur Internet;Autopartage;Bornes de recharge véhicule électrique;Consigne à casques gratuite;Guidage à la place;Lavage voitures et/ou motos;Kit dépannage et gonflage;Défibrillateur;Vidéo surveillance;Ascenseur débouchant en surface;Ecran d'information;Vente de titres RATP;WC;Distributeurs boissons /confiseries;Musique d'ambiance;Places véhicules petite longueur (-3m);Réparation pare brise;Réseau GSM (à tous les niveaux);Station de location de voiture;Vehicules GPL;Date d'application des tarifs;horaire : VL : 15mn : 15 min;horaire : VL : 1h00 : 1 hr;horaire : VL : 3h00 : 3 hr;horaire : VL : 24h00 : 24 hr;horaire : MOTO : 15mn : 15 min;forfait : VL : Forfait Nuit - 19h-9h : Night rate, 7pm-9am;forfait : VL : Forfait Nuit - 20h-5h : Night rate, 8pm-5am;forfait : VL : Forfait 2 jours : 2 day rate;forfait : VL : Forfait 5 jours : 5 day rate;forfait : VL : Forfait 1 semaine : 1 week rate;forfait : VL : Forfait Manisfestation 1/2 journée (12h) : Event rate - 12 hr;forfait : VL : Forfait Manisfestation 1 journée (24h) : Event rate - 24 hr;forfait : VL : Forfait Spectacle de 16h à 7h59 (16h) : Event rate - 3pm to 7.59am (17hr);forfait : MOTO : Forfait Nuit - 19h-9h : Night rate, 7pm-9am;forfait : MOTO : Forfait Nuit - 20h-5h : Night rate, 8pm-5am;forfait : MOTO : Forfait Week-end - vend 14h à lund 9h : Weekend rate, Fri 2pm - Mon 9am;forfait : MOTO : Forfait 2 jours : 2 day rate;forfait : MOTO : Forfait 5 jours : 5 day rate;forfait : MOTO : Forfait 1 semaine : 1 week rate motorcycle;"""abo : VL : abonnement annuel prélevé mensuellement place réservée (par mois) : Annual season ticket, monthly instalments, unallocated space, """"LPG"""" (per year) : standard : réservé : annuel prélevé mensuellement""";"""abo : VL : abonnement annuel prélevé mensuellement placement libre """"""""Résidents"""""""" (par mois) : Annual season ticket, monthly instalments, unallocated space, short vehicle (<3m) (per year) : résident : libre : annuel prélevé mensuellement""";"""abo : VL : abonnement annuel prélevé mensuellement placement libre """"Résidents petits rouleurs"""" minimum (par mois) : Annual season ticket, unallocated space, Night, 6.30pm-8.30am : rpr : libre : annuel prélevé mensuellement""";abo : MOTO : abonnement annuel prélevé mensuellement place réservée (par mois) : Annual season ticket, monthly instalments, allocated space, level -5 (per month) : standard : réservé : annuel prélevé mensuellement;abo : VL : abonnement annuel prélevé mensuellement place réservée Niv-1 (par an) (par mois) : Monthly season ticket, unallocated space, with Navigo pass : standard : réservé : annuel prélevé mensuellement;abo : VL : abonnement trimestriel placement libre : Quarterly season ticket, unallocated space with Navigo pass, Mon-Fri 6am-10pm : standard : libre : trimestriel;abo : MOTO : abonnement annuel prélevé mensuellement placement libre (par mois) : abonnement annuel prélevé mensuellement placement libre (par mois) : standard : libre : annuel prélevé mensuellement;horaire : VL : 12h00 : 12 hr;horaire : VL : 20mn : 20mn;horaire : VL : 30mn : 30 min;forfait : VL : Forfait Week-end - vend 14h à lund 9h : Weekend rate, Fri 2pm - Mon 9am - Limited entrie/exit;forfait : VL : Forfait 2 semaines : 2 week rate;forfait : VL : Forfait 1 mois : 1 month rate (from fist day to the last day each month);forfait : VL : Forfait Manisfestation sportive et concert : Forfait Manisfestation sportive et concert;forfait : VL : Forfait Roland Garros : Forfait Roland Garros;forfait : VL : Forfait 3 jours : 3 day rate;forfait : MOTO : Forfait 2 semaines : 2 week rate motorcycle;forfait : MOTO : Forfait 1 mois : 1 month rate motorcycle (from fist day to the last day each month);forfait : MOTO : Forfait Nuit - 21h-7h : Forfait Nuit - 21h-7h;forfait : MOTO : Forfait 3 jours : 3 day rate;abo : VL : abonnement mensuel placement libre : Monthly season ticket, unallocated space : standard : libre : mensuel;"""abo : VL : abonnement mensuel placement libre """"Résidents petits rouleurs"""" minimum : Monthly season ticket, unallocated space, """"Occasional driver residents"""" minimum : rpr : libre : mensuel""";abo : VL : abonnement mensuel place réservée : Monthly season ticket, allocated space : standard : réservé : mensuel;abo : VL : abonnement trimestriel place réservée : Quarterly season ticket, allocated space : standard : réservé : trimestriel;"""abo : VL : abonnement trimestriel placement libre """"Résidents petits rouleurs"""" minimum : Quarterly season ticket, unallocated space, """"Occasional driver residents"""" minimum : rpr : libre : trimestriel""";"""abo : VL : abonnement annuel placement libre """"Résidents petits rouleurs"""" minimum : Annual season ticket, reduced mobility : rpr : libre : annuel""";abo : VL : abonnement annuel prélevé mensuellement placement libre (par mois) : abonnement annuel prélevé mensuellement placement libre (par mois) : standard : libre : annuel prélevé mensuellement;"""abo : VL : abonnement trimestriel placement libre """"Résidents"""" : abonnement trimestriel placement libre """"Résidents"""" : résident : libre : trimestriel""";abo : VL : abonnement mensuel placement libre Autopartage : Quarterly season ticket, unallocated space : autopartage : libre : mensuel;"""abo : VL : abonnement trimestriel placement libre Autopartage : 6 month season ticket, unallocated space, """"Occasional driver residents"""" maximum : autopartage : libre : trimestriel""";"""abo : VL : abonnement mensuel placement libre """"Résidents"""" : Monthly season ticket, unallocated space, """"Residents"""" : résident : libre : mensuel""";abo : VL : abonnement mensuel place réservée Niv-1 : Monthly season ticket, allocated space, Level -1 : standard : réservé : mensuel;"""abo : VL : abonnement annuel place réservée Niv-1 : Annual season ticket, unallocated space, """"Residents"""" : standard : réservé : annuel""";abo : VL : abonnement annuel prélevé mensuellement place réservée Niv-3 (par mois) : abonnement annuel prélevé mensuellement place réservée Niv-3 (par mois) : standard : réservé : annuel prélevé mensuellement;"""abo : MOTO : abonnement mensuel placement libre : Monthly season ticket, unallocated space, """"Residents"""" : standard : libre : mensuel""";"""abo : MOTO : abonnement mensuel placement libre """"Résidents"""" : abonnement mensuel placement libre """"Résidents"""" : résident : libre : mensuel""";abo : MOTO : abonnement trimestriel placement libre : Annual season ticket, unallocated space with Navigo pass, Mon-Fri 6am-10pm : standard : libre : trimestriel;"""abo : MOTO : abonnement trimestriel placement libre """"Résidents"""" : Annual season ticket, allocated space, level -3 : résident : libre : trimestriel""";abo : MOTO : abonnement mensuel place réservée : Quarterly season ticket, unallocated space : standard : réservé : mensuel;abo : MOTO : abonnement trimestriel place réservée : Annual season ticket, allocated space : standard : réservé : trimestriel;abo : VELO : abonnement mensuel placement libre : Monthly season ticket, unallocated space bike : standard : libre : mensuel;abo : VLPL : abonnement annuel prélevé mensuellement placement libre véhicules petite longueur (-3m) (par mois) : Annual season ticket, monthly instalments, allocated space, level -2 (per month) : standard : libre : annuel prélevé mensuellement;abo : VLELEC : abonnement annuel prélevé mensuellement placement libre pour véhicule électrique (par mois) : Annual season ticket, monthly instalments, allocated space, level -1 (per month) : standard : libre : annuel prélevé mensuellement;abo : VLBE : abonnement annuel prélevé mensuellement placement libre Basse émission (par mois) : Annual season ticket, monthly instalments, allocated space, level -4 (per month) : standard : libre : annuel prélevé mensuellement;abo : VLGPL : abonnement annuel prélevé mensuellement placement libre GPL (par mois) : Annual season ticket, monthly instalments, unallocated space, Day, Mon-Fri 8am-8pm (per year) : standard : libre : annuel prélevé mensuellement;abo : PMR : abonnement mensuel PMR : Monthly season ticket, reduced mobility : pmr : libre : mensuel;Zones stationnement résidentiel
Saemes;PRO39;Parking Van Gogh;VGO;résidentiel;75012;205 rue de Bercy;48.84478,2.37186;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-van-gogh;183;;1.9;non;1;24h/24, 7j/7;24h/24, 7j/7;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;01/07/2018;;;;;;;;;;;;;;;;;;;;182.0;;;;;;;;;;;;;;;;;;;;;;199.00 €;549.00 €;;;;;;;;;;;;;;;;;;;;;;;Aucune zone définie
Saemes;PRO03;Parking Sainte Périne;SPE;résidentiel;75016;Angle rue Chardon-Lagache et rue Mirabeau;48.845256,2.266998;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-sainte-perine;170;;1.85;non;0;24h/24, 7j/7;24h/24, 7j/7;oui;oui;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;219.0;;;;;;;;;;;;;;;;;;;;;;239.00 €;648.00 €;;;;;;;;;;;;;;;;259.00 €;16.00 €;;;;;;
Saemes;PRO78;Parking 44 Goutte d'Or;OPAC3;résidentiel;75018;44 rue de la Goutte d'Or;48.885102,2.351066;01 42 62 78 71;01 42 23 01 64;goutte-d-or@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-44-goutte-or;59;;1.9;non;1;24h/24, 7j/7;24h/24, 7j/7;non;non;oui;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;107.3;;;43.0;;;;;;;;;;;;;;;;;;;117.00 €;327.00 €;;;;;;;;;;;;;;;47.00 €;131.00 €;;;;;;;
Saemes;PRO79;Parking Chartres;OPAC4;résidentiel;75018;4 rue de Chartres;48.884401,2.355409;01 42 62 78 71;01 42 23 01 64;goutte-d-or@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-chartres;161;;1.9;non;2;24h/24, 7j/7;24h/24, 7j/7;oui;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;107.3;;;;;;43.0;;;;;;;;;;;;;;;;117.00 €;327.00 €;;;;;;;;;;;47.00 €;;;;;131.00 €;;;;;;;
Saemes;PRO20;Parking Mairie du 19ème;M19;résidentiel;75019;Rue André Dubois;48.88341,2.38173;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-mairie-19eme;250;;1.9;non;1;24h/24, 7j/7;24h/24, 7j/7;oui;non;oui;non;non;non;non;oui;oui;non;non;non;non;non;non;oui;oui;non;non;non;non;non;non;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;158.0;;;64.0;;;;;;;;;;;;;;;;;;;172.00 €;464.00 €;;;;;;;;;;;;;;;69.00 €;186.00 €;;;;;;;Aucune zone définie
Saemes;PMO23;Parking Rivoli-Sébastopol;SMR;public;75004;5 rue pernelle;48.858396,2.350484;01 42 72 29 93;01 42 72 10 98;rivoli-sebastopol@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-rivoli-sebastopol;267;6;1.9;oui;1;24h/24, 7j/7;24h/24, 7j/7;oui;non;non;non;oui;oui;oui;oui;non;oui;non;non;non;oui;non;oui;non;non;non;oui;non;oui;non;non;non;non;non;01/07/2019;1.1;4.3;12.9;38.7;0.4;;;;103.0;135.0;;;;;;19.0;;37.0;49.0;287.0;160.0;;;;638.0;92.0;;;;50.00 €;;;;;;;;;;250.00 €;;313.00 €;917.00 €;;;229.00 €;446.00 €;;;;;;;100.00 €;75.00 €;255.00 €;191.00 €;;;;;;;;;1E 2E 3E 4E 34F 5G 5J
Saemes;PMO05;Parking Maubert Collège des Bernardins;MCB;public;75005;37 boulevard St Germain;48.849577,2.350867;01 43 26 97 01;01 56 24 23 43;maubert-college-des-bernardins@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-maubert-college-bernardins;655;5;1.85;oui;3;24h/24, 7j/7;24h/24, 7j/7;oui;non;oui;oui;oui;non;oui;oui;oui;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;oui;oui;non;non;non;non;01/07/2019;1.05;4.2;12.6;37.8;0.35;;;;105.0;137.0;;;;;;18.0;;37.0;48.0;251.0;;;;;613.2;70.0;;;;50.00 €;;;;;;;;;;219.00 €;;274.00 €;765.80 €;;;201.00 €;;;;;;;;76.60 €;;214.60 €;;;;16.00 €;101.00 €;;;;;Aucune zone définie
Saemes;PMO87;Parking Ecole de Médecine;EDM;public;75006;21 rue Ecole de Médecine;48.850912,2.341171;01 43 29 61 38;01 43 29 64 67;ecole-de-medecine@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-ecole-medecine;303;4;1.9;oui;2;24h/24, 7j/7;24h/24, 7j/7;oui;oui;oui;oui;oui;non;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;oui;non;non;non;non;non;01/07/2019;1.05;4.2;12.6;37.8;0.4;;19.0;;124.0;168.0;;;;;7.00 €;;;43.0;59.0;316.25;;151.2;;;786.0;88.0;;;;;;;;;;;;;;276.00 €;165.00 €;345.00 €;983.00 €;471.00 €;1679.30 €;253.00 €;;;;;;;;96.00 €;;273.60 €;;;;17.00 €;126.50 €;126.50 €;;177.00 €;;4E 5E 5F 5G 5H 5J 6E 6F 6G 7L 7M 7N
Saemes;PMO60;Parking Quai branly-Tour Eiffel;MQB;public;75007;25 Quai Branly;48.861935,2.298733;01 44 42 99 30;01 44 42 99 29;quai-branly@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-quai-branly-tour-eiffel;543;3;1.9;oui;1;24h/24, 7j/7;24h/24, 7j/7;oui;oui;oui;oui;oui;oui;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;oui;oui;non;non;non;non;01/01/2019;1.05;4.2;12.6;29.4;;;;;97.0;129.0;;;;;;;;;;330.0;191.0;;;;764.0;102.0;;;;50.00 €;;;;;;;;;;278.00 €;;361.00 €;993.00 €;;;254.00 €;;;;;;;;111.00 €;;305.00 €;;;;15.00 €;152.00 €;127.00 €;;;;
Saemes;PMO19;Parking Hôpital Saint Louis;SLO;public;75010;1 avenue Claude Vellefaux;48.873379,2.369972;01 42 41 51 80;01 42 41 33 59;st-louis@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-hopital-saint-louis;478;2;1.75;oui;1;7h / 21h30;24h/24, 7j/7;oui;non;oui;non;oui;oui;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;non;non;non;oui;non;non;non;non;non;01/07/2019;0.9;3.6;10.8;19.7;;;;;66.0;86.0;;;;;;;;;;;;;;;470.0;61.0;;;;37.00 €;;;;;;;;;;165.00 €;;;;;;151.00 €;;;;;;;;66.00 €;50.50 €;188.00 €;141.00 €;;;;;;;;;
Saemes;PMO70;Parking Gare Bercy Seine;BER CARS;public;75012;Intersection de la rue joseph Kessel et 210 quai de Bercy - prendre élargissement de chaussée;48.83578,2.3801;01 43 47 00 01;01 43 47 02 11;bercy@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-bercy-autocars;81;1;4.0;oui;1;24h/24, 7j/7;24h/24, 7j/7;non;non;non;non;oui;oui;oui;oui;non;non;non;non;non;oui;non;oui;oui;non;non;oui;non;non;non;non;non;non;non;01/05/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saemes;PMO62;Parking Charléty Coubertin;CCO;public;75013;17 avenue Pierre de Coubertin;48.817356,2.344178;01 45 65 25 61;01 45 89 06 70;charlety-coubertin@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-charlety-coubertin;445;1;1.85;oui;2;7h15 / 22h 7j/7;24h/24, 7j/7;oui;oui;oui;non;non;oui;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;oui;oui;non;oui;oui;oui;non;non;non;01/07/2019;0.95;3.8;11.4;34.2;;;;;64.0;76.0;13.0;18.0;;;;;;;;141.0;78.0;;;;340.0;45.0;;;;39.00 €;;;;;;;;;;122.00 €;;153.00 €;425.00 €;;;112.00 €;;;;85.40 €;;;;49.00 €;37.00 €;;102.00 €;;;16.00 €;;;;;;13E 13F 13G 13L 13M 13N 14H
Saemes;PMO10;Parking Hôpital Sainte Anne;SAN;public;75014;100 rue de la Santé;48.827057,2.341523;01 40 22 93 77;;ste-anne@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-hopital-sainte-anne;278;3;1.9;oui;2;7h / 21h;24h/24, 7j/7;oui;non;oui;non;oui;oui;oui;oui;non;oui;non;non;non;oui;non;oui;non;non;non;non;non;non;non;non;non;non;non;01/07/2019;1.1;3.2;8.9;19.4;0.5;;;;68.5;88.1;;;;;3.30 €;;;23.9;30.8;;;;;;421.0;48.0;;;;;;;;;;;;;;148.00 €;;;;;;136.00 €;;;;;;;;52.00 €;;148.00 €;;;;;;;;;;
Saemes;PMO75;Parking Jean Bouin;JBO;public;75016;17 rue Nungesser et Coli;48.845261,2.253626;01 46 51 90 18;01 53 84 40 67;jean-bouin@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-jean-bouin;487;3;1.85;oui;1;6h à 22h, 7j/7 sauf jours des manifestations;24h/24, 7j/7;oui;oui;non;non;oui;oui;oui;non;non;oui;non;non;non;non;non;oui;oui;non;non;non;non;oui;non;non;non;non;non;21/10/2019;0.9;3.6;10.8;32.4;0.35;;;;;;;;;;;;;;;172.3;;82.5;;;425.0;47.7;;;;;;;15.00 €;20.00 €;;;;;;150.00 €;90.00 €;188.00 €;531.00 €;255.00 €;900.00 €;137.50 €;;;;;;;;52.00 €;;148.00 €;;;;10.00 €;68.75 €;;68.75 €;96.25 €;;
Saemes;PMO17;Parking Mairie du 17ème;M17;public;75017;16/20 rue des Batignolles;48.884606,2.321516;01 53 04 30 10;01 53 04 30 11;mairie-17@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-mairie-17eme;387;3;1.85;oui;2;8h / 22h45;24h/24, 7j/7;oui;oui;oui;non;oui;non;oui;oui;oui;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;oui;non;non;non;non;non;01/07/2019;1.05;4.1;12.3;36.9;0.4;26.0;;;;127.0;;;;10.0;;18.0;;;45.0;264.0;;;;;624.0;85.0;;;;50.00 €;;;;;;;;;;231.00 €;;288.00 €;778.00 €;;;211.75 €;;;;;;;;92.00 €;70.00 €;250.00 €;187.00 €;;;16.00 €;125.40 €;;;;;Aucune zone définie
Saemes;PMU84;Parking Vaires Centre Ville;VCV;public;77360;rue de la Gare;48.874147,2.640764;01 64 21 26 81;01 64 21 26 81;vaires-torcy@saemes.fr;Vaires-sur-Marne;www.saemes.fr;www.saemes.fr/fr/parking/parking-vaires-centre-ville;93;1;0.0;oui;0;24h/24, 7j/7;nc;non;non;oui;non;non;non;oui;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;oui;non;non;01/07/2015;0.0;0.0;3.0;18.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saemes;PMO11;Parking Hôpital Henri Mondor;HMO;public;94000;1 rue Gustave Eiffel;48.798667,2.451794;01 48 99 80 24;01 49 81 76 37;henri-mondor@saemes.fr;Créteil;www.saemes.fr;www.saemes.fr/fr/parking/parking-henri-mondor;596;5;1.9;oui;2;24h/24, 7j/7;24h/24, 7j/7;oui;non;oui;non;oui;oui;oui;non;non;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;non;oui;non;non;non;non;01/01/2019;;1.7;4.4;11.1;0.0;;;;37.0;50.0;;;;;;;;18.5;;;;;;;210.9;33.9;;0.00 €;0.40 €;;;;;;19.00 €;;;2.70 €;9.50 €;74.00 €;;;;;;67.80 €;;;;;;;;37.00 €;;105.45 €;;;;;33.90 €;67.80 €;;;;
Saemes;PRO64;Parking Monge;MON;résidentiel;75005;17 rue Gracieuse;48.84255,2.35149;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-monge;371;;1.9;non;2;24h/24, 7j/7;24h/24, 7j/7;oui;non;oui;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;oui;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;229.0;;;92.0;;554.0;;;;;;;;;;;;;;;200.00 €;;250.00 €;693.00 €;;;183.00 €;;;;;;;;;;;;100.00 €;277.00 €;;;;;;;
Saemes;PRO42;Parking Milton;MIL;résidentiel;75009;35 rue Milton;48.87926,2.34258;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-milton;99;;1.9;non;1;24h/24, 7j/7;24h/24, 7j/7;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aucune zone définie
Saemes;PRO41;Parking Didot;DID;résidentiel;75014;Place Moro Giafferi / 2 rue Didot;48.833912,2.321583;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-didot;287;;1.9;non;0;24h/24, 7j/7;24h/24, 7j/7;oui;non;oui;non;non;non;non;oui;oui;non;non;non;non;non;non;oui;oui;non;non;non;non;non;non;non;non;non;non;01/07/2018;;;;;;;;;;;;;;;;;;;;157.0;;;65.0;;;;;;;;;;;;;;;;;;;171.00 €;433.00 €;;;;;;;;;;;;;;;70.00 €;173.00 €;;;;;;;Aucune zone définie
Saemes;PRO21;Parking Gros Boulainvilliers;GBO;résidentiel;75016;15 rue de boulainvilliers;48.85217,2.27691;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-gros-boulainvilliers;415;;1.95;non;2;24h/24, 7j/7;24h/24, 7j/7;oui;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;250.0;;;100.0;;;;;;;;;;;;;;;;;;;273.00 €;737.00 €;;;;;;;;;;;;;;;109.00 €;295.00 €;;;;;;;Aucune zone définie
Saemes;PRO36;Parking Delessert;DEL;résidentiel;75016;13 rue Beethoven;48.858752,2.286969;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-delessert;254;;1.95;non;1;24h/24, 7j/7;24h/24, 7j/7;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;non;non;non;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;320.0;;;;;;;;;;;;;;;;;;;;;;349.00 €;873.00 €;;;;;;;;;;;;;;;;;;;;;;;Aucune zone définie
Saemes;PRO22;Parking Carpeaux;CAR;résidentiel;75018;5/7 / 7 bis rue Carpeaux;48.890469,2.330233;01 44 82 99 99;01 42 33 32 77;info.commercial@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-carpeaux;102;;1.9;non;0;24h/24, 7j/7;24h/24, 7j/7;oui;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;non;oui;non;non;non;non;01/07/2019;;;;;;;;;;;;;;;;;;;;165.0;;;66.0;;;;;;;;;;;;;;;;;;;180.00 €;495.00 €;;;;;;;;;;;;;;;72.00 €;198.00 €;;;;;;;Aucune zone définie
Saemes;PMO83;Parking Notre Dame;NOD;public;75004;Place du parvis Notre Dame;48.854055,2.347417;01 56 81 14 20;01 56 81 14 22;notre-dame@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-notre-dame;279;2;1.9;oui;1;24h/24, 7j/7;24h/24, 7j/7;oui;oui;oui;oui;oui;oui;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;oui;non;non;non;non;non;01/07/2017;1.05;4.2;12.6;37.8;0.3;;19.0;;87.0;107.0;;;;;;15.0;;;37.0;327.0;;157.43;;;789.0;80.0;;;;50.00 €;;;;;;;;;;287.00 €;171.75 €;357.00 €;1019.00 €;473.40 €;1808.40 €;263.00 €;;;;;;;;87.00 €;58.00 €;237.00 €;158.00 €;;;15.00 €;;;;;;4E 5J
Saemes;PMO08;Parking Meyerbeer Opéra;MOP;public;75009;3 rue de la Chaussée d'Antin;48.871505,2.333759;01 47 42 95 14;01 42 66 12 74;meyerbeer-opera@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-meyerbeer-opera;589;8;1.9;oui;2;24h/24, 7j/7;24h/24, 7j/7;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;non;non;oui;oui;non;oui;oui;oui;non;oui;non;oui;oui;non;non;non;non;01/07/2018;1.0;3.9;11.7;35.1;0.35;;18.0;64.0;115.0;149.0;;;;;6.00 €;21.0;22.4;40.4;52.4;324.0;;112.4;;;804.0;90.5;;;;60.00 €;;;;;;;;;;282.00 €;122.60 €;353.00 €;1005.00 €;349.50 €;1226.20 €;259.00 €;;;;;;;;98.70 €;;281.00 €;;;;10.00 €;130.00 €;130.00 €;;181.00 €;;1E 2E 9E 9F 9G
Saemes;PMO74;Parking Porte d'Auteuil;PDA;public;75016;8 avenue du Général Sarail;48.847473,2.256245;01 46 51 90 18;01 53 84 40 67;porte-d-auteuil@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-porte-auteuil;1128;4;1.85;oui;1;24h/24, 7j/7;24h/24, 7j/7;oui;oui;oui;oui;oui;oui;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;non;oui;non;oui;non;non;non;non;non;21/10/2019;1.0;4.0;12.0;36.0;0.35;;;;109.8;139.8;;;;;;;;;48.9;172.3;;82.5;;;425.0;47.7;;;;;181.80 €;217.00 €;15.00 €;20.00 €;;63.60 €;;;;150.00 €;90.00 €;188.00 €;531.00 €;255.00 €;900.00 €;137.50 €;;;;;;;;52.00 €;;148.00 €;;;;10.00 €;68.75 €;;68.75 €;96.25 €;;
Saemes;PMO30;Parking Hôpital Robert-Debré;RDB;public;75019;48 boulevard Sérurier;48.87929,2.40177;01 42 40 35 50;01 42 40 65 90;robert-debre@saemes.fr;Paris;www.saemes.fr;www.saemes.fr/fr/parking/parking-hopital-robert-debre;180;4;1.9;oui;1;24h/24, 7j/7;24h/24, 7j/7;non;non;oui;non;oui;oui;oui;non;non;oui;non;non;non;oui;non;oui;oui;non;non;non;non;oui;non;non;non;non;non;01/07/2018;0.9;3.6;10.8;18.0;;;;;59.0;77.0;;;;;;;;;;;;;;;;;;;;29.00 €;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saemes;PMO07;Parking de la Gare de Chatou;CHAT;public;78400;Place Maurice Berteaux;48.88595,2.15486;01 39 52 01 22;01 39 52 01 22;chatou-gare@saemes.fr;Chatou;www.saemes.fr;www.saemes.fr/fr/parking/parking-gare-chatou;405;4;1.9;oui;2;Lundi à vendredi 5h/22h, et samedi  5h/21h, fermé dimanche;24h/24, 7j/7;oui;oui;non;non;non;non;oui;oui;non;oui;non;non;non;oui;non;oui;oui;non;non;non;non;oui;non;non;non;non;non;01/01/2019;0.4;2.0;5.9;16.0;;;;;;32.8;;;;;;;;;;;;;;;175.1;30.1;;;;;;;;;;;;;;65.70 €;;;;;;60.20 €;;;;;;;;32.80 €;;87.60 €;;;;6.60 €;;;;;;
